research_question,experiment_name,sweep_parameter,sweep_value,dynamics,activation_family,activation_param_name,activation_param_value,lam,n,s,k,beta,seed,converged,convergence_step,publisher_welfare,user_welfare,max_improvement,last_converged,last_convergence_step,last_publisher_welfare,last_user_welfare,last_max_improvement,exposure_violation_initial,exposure_violation_terminal
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,9,True,8,0.9828622894860451,0.8860606259321165,1.65079538598234e-05,,,,,,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,10,True,8,0.98597210878663,0.9291539471557124,4.515046724568039e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,12,True,7,0.984855546734797,0.9246877042022991,9.25870695374087e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,14,True,6,0.9944160431670276,0.9544592764213804,5.0589602635708886e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,11,True,9,0.9742453097242338,0.9475737484417243,5.4289811524832476e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,15,True,6,0.987912965218132,0.9205191451565294,7.187033117023178e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,19,True,6,0.9896386214322306,0.9548882098330508,7.78373453177994e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,20,True,6,0.9890109590097313,0.9354696472048794,4.297687078391732e-05,,,,,,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,18,True,7,0.9907855137992629,0.9139070596722405,4.349721669022477e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,21,True,6,0.9826270904564006,0.9465966169017036,6.571762041274187e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,17,True,8,0.9819800845210968,0.9451295134778018,3.023232355059413e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,22,True,6,0.9856383174250946,0.9712740762667224,9.262545659549648e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,16,True,9,0.9835164395134286,0.8862067608532298,9.115332838816048e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,23,True,8,0.9912001427384565,0.9690013274646804,3.104693607886011e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,24,True,7,0.9933852271948054,0.9378754685432419,7.389633104798454e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,26,True,6,0.992232180436264,0.9247741456779476,6.258536262371273e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,25,True,7,0.9729859339384663,0.9230219797404396,1.2180494705471556e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,27,True,8,0.9814420844549567,0.9406350493388413,6.028436718674701e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,29,True,8,0.9770098558043976,0.9317101553147759,6.875792098653966e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,28,True,9,0.974700325127111,0.94569058575465,2.9473164231463844e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,30,True,7,0.9844892038647791,0.9684939338158678,9.839078038476057e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,33,True,6,0.9857313086196331,0.9390248578405638,8.250761134870332e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,31,True,9,0.9847509104973027,0.9266799165777383,5.8134302301060536e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,32,True,6,0.9861063244747735,0.9537761405033832,4.0674162511800116e-05,,,,,,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,34,True,7,0.9844102115403726,0.9058570117082702,2.8090986473827684e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,35,True,7,0.9798786493948669,0.8674780371087899,9.050699964419096e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,36,True,7,0.9927223561399201,0.9370213439180493,3.6745192093345924e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,38,True,8,0.9916652424769208,0.9610308968242908,9.343674388007095e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,37,True,9,0.9709136779466216,0.9369694678009463,6.2149803666256e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,39,True,6,0.993111086686264,0.9308751232109826,5.784949308895726e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,41,True,5,0.9955729166666667,0.9192528399461857,9.548215955301753e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,40,True,7,0.97489453125,0.925407644695091,5.371226624645287e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,42,True,8,0.9842858522626249,0.9238816258443925,7.514968312927195e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,45,True,6,0.9953652513155024,0.984009273852975,8.069831949664152e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,44,True,8,0.9749256220942554,0.9106374559208613,1.683152927212106e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,43,True,8,0.9717406107538655,0.9107654346813292,4.1744514236163877e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,47,True,8,0.9915302136756338,0.9620744779263298,2.5640081552646965e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,46,True,8,0.9878100518029275,0.9176255366842093,5.0721112610618846e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,48,True,7,0.9882310914007935,0.9412677533454268,7.204834852181374e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,49,True,8,0.9894234476482607,0.8927353215029027,8.1374784368482e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,50,True,7,0.9907481597815535,0.8794588828659182,6.515233856896341e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,51,True,8,0.9911407340352117,0.9109972162884642,7.894109707851094e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,52,True,8,0.9907881313648287,0.8763647240946701,4.490565842596439e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,54,True,7,0.9852111114686712,0.9216020063066842,6.946888252579164e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,53,True,9,0.9822491994170466,0.9436206511052565,4.1290017207817886e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,55,True,8,0.986371084846166,0.917171022587801,4.987510722043176e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,57,True,5,0.9935872395833333,0.913603633575797,6.691329823438341e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,56,True,7,0.9936923973755957,0.9270054599867223,7.339301677550258e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,58,True,8,0.9814846886368795,0.9233054834650355,7.716883761771376e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,59,True,8,0.9830071092631492,0.8953082487598903,4.565345508705798e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,60,True,9,0.9834076402730952,0.9553662653799672,4.116484686939037e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,61,True,7,0.9879162216129408,0.9387864089265053,8.317299648957777e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,62,True,8,0.9799672278034203,0.9461014163274353,4.434898499178219e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,63,True,7,0.9940691199095175,0.9413067489483113,1.9145562391797988e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,65,True,8,0.9860416917217187,0.9057075274386831,9.054091934890263e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,66,True,7,0.9899104681891883,0.9185633322727753,8.786725961412722e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,64,True,8,0.9689115026264945,0.9156597800788552,3.562826920150419e-05,,,,,,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,69,True,7,0.9878819244142535,0.9447827454738134,9.296915012507734e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,67,True,8,0.9864906955025596,0.9075815906043111,3.446509957000243e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,68,True,7,0.9889233173267629,0.9146449861478251,9.943771030351822e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,71,True,7,0.9836984653076006,0.9497861364837922,7.978274000847163e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,72,True,8,0.9805189374983713,0.9553980022277502,3.459890622797834e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,70,True,9,0.9817071017415409,0.9414535192842992,3.2195924739186754e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,74,True,8,0.9915543160317107,0.9147296098064439,4.868807781932549e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,73,True,8,0.9838739515678262,0.9284138675047497,6.587292841186976e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,75,True,7,0.9843424479166667,0.8889218462875229,3.117013927000922e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,78,True,6,0.9917811722045717,0.9343497223487706,8.776457729675613e-05,,,,,,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,76,True,8,0.9691521330750882,0.9519461474673321,3.241580369195418e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,77,True,8,0.9913515289977328,0.9078208511124531,1.8591335457174285e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,80,True,5,0.9870365363181304,0.9495791783450653,8.218866554610127e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,79,True,8,0.9745700234615535,0.9081636788124783,4.106294296257751e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,81,True,9,0.9782135428442306,0.9339339154352357,3.430533417780879e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,84,True,6,0.9918382833230743,0.9748403329079395,7.268340650412597e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,83,True,7,0.989869620728383,0.974019501816858,8.145814126458983e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,82,True,9,0.9738344730569485,0.9161532561070199,9.229994878701131e-05,,,,,,2.220446049250313e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,85,True,7,0.992908695449718,0.8928007818216622,8.072410055909307e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,87,True,6,0.9944181247195941,0.8860852300382037,5.250666300304907e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,86,True,6,0.9919437357538655,0.9277553014727209,9.641281368327759e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,88,True,8,0.9886673423136377,0.9349671309480853,4.63379441728029e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,90,True,7,0.9922888518250882,0.911005129281126,2.199864869545376e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,89,True,8,0.9916743796158642,0.9102381213094931,3.032970187677453e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,92,True,8,0.9867271756073457,0.9474084369035759,6.513714849398777e-05,,,,,,1.1102230246251565e-16,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,91,True,8,0.9860793117855088,0.9075763302839928,9.95881949221733e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,95,True,7,0.9925152259028901,0.9568810404329167,1.6121213649689103e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,93,True,9,0.9837671562452533,0.8552505901457664,7.994134361632987e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,96,True,7,0.9896346391916468,0.9224001964950655,5.432189929938103e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,94,True,9,0.9819155508690441,0.9240157678632341,3.396048403531138e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,97,True,7,0.9784830729166667,0.9031871998452378,9.220502967954847e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,98,True,6,0.9887011990382901,0.9289455091334903,4.139137480346777e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,root_power,a,0.5,0.1,3,3,3,1.0,99,True,7,0.9929665033825963,0.9615817691092019,3.2705691682843874e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,0,True,9,0.9825089726086067,0.8742407364984333,4.742335223306693e-05,,,,,,0.0,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,2,True,8,0.9760370128477138,0.957993296503529,4.612916171536918e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,4,True,9,0.9761911792462105,0.9650479066426655,7.113946533976456e-05,,,,,,2.220446049250313e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,1,True,9,0.979810317183157,0.9466395492878569,5.200028628854492e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,3,True,8,0.9926616411775868,0.946914447668104,9.784713636540321e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,5,True,7,0.9762598046173985,0.9246061353935636,7.315512525968293e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,6,True,5,0.9881113159303995,0.86334155201811,5.1904081987186323e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,7,True,9,0.9871054757006017,0.943799215462978,1.839355090615946e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,8,True,9,0.9753861185298403,0.9628990520433255,4.394895884785033e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,9,True,9,0.9793909226898869,0.8913990424317295,3.044253145956244e-05,,,,,,0.0,0.0
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,14,True,7,0.9927303418376272,0.957072034742756,5.829069323831648e-05,,,,,,0.0,2.220446049250313e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,10,True,8,0.9827349207042108,0.9343649098970896,2.646174146875291e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,12,True,8,0.980094006855133,0.9321661919558691,9.00773332909166e-05,,,,,,1.1102230246251565e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,13,True,9,0.9837427613051797,0.9052349133976741,6.641489695780045e-05,,,,,,0.0,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,11,True,9,0.9661338668412663,0.9607413675310205,9.250781366948457e-05,,,,,,2.220446049250313e-16,1.1102230246251565e-16
How do ecosystem parameters affect welfare and convergence across stable activation families?,between_family_lambda,lambda,0.1,brd,shifted_log,c,2.00001,0.1,3,3,3,1.0,20,True,5,0.9867202568847987,0.939097693189031,9.757445687780253e-05,,,,,,1.1102230246251565e-16,2.220446049250313e-16
